,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
763,34,1,1333,0,10,4,3,0,87,3,1,3,1,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0,1
764,28,1,1144,0,10,1,4,1,74,3,1,2,1,1052,23384,1,0,22,4,2,0,1,5,3,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1
765,38,2,1186,1,3,4,3,1,44,3,1,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2,False,0,0,0,1,0,0,0,0,0,0,1,0,0
766,50,1,1464,1,2,4,2,1,62,3,5,3,1,19237,12853,2,1,11,3,4,1,29,2,2,8,1,7,7,False,0,0,1,0,0,0,0,0,0,1,0,0,0
767,37,1,124,1,3,3,4,0,35,3,2,2,0,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,False,0,0,0,1,0,0,0,0,0,0,0,0,0
768,40,1,300,0,26,3,3,1,74,3,2,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,False,0,1,0,0,0,0,0,0,0,0,0,1,0
769,26,2,921,1,1,1,1,0,66,2,1,3,2,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,False,0,0,1,0,0,0,0,0,0,0,1,0,0
770,46,1,430,1,1,4,4,1,40,3,5,4,2,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,False,0,0,1,0,0,0,0,0,0,1,0,0,0
771,54,1,1082,0,2,4,3,0,41,2,3,3,1,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0
772,56,2,1240,1,9,3,1,0,63,3,1,3,1,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3,False,0,0,1,0,0,0,0,0,0,0,1,0,0
773,36,1,796,1,12,5,4,0,51,2,3,4,0,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8,False,0,0,1,0,0,0,0,0,1,0,0,0,0
774,55,0,444,1,2,1,3,1,40,2,4,1,0,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0
775,43,1,415,0,25,3,3,1,79,2,3,4,2,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0
776,20,2,769,0,9,3,4,0,54,3,1,4,0,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,True,0,1,0,0,0,0,0,0,0,0,0,0,1
777,21,1,1334,1,10,3,3,0,36,2,1,1,0,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
778,46,1,1003,1,8,4,4,0,74,2,2,1,2,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,False,1,0,0,0,0,0,0,0,0,0,1,0,0
779,51,1,1323,1,4,4,1,1,34,3,1,3,1,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,True,1,0,0,0,0,0,0,0,0,0,1,0,0
780,28,0,1366,1,24,2,2,1,72,2,3,1,0,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,True,0,0,0,0,1,0,0,0,0,0,0,0,0
781,26,1,192,1,1,2,1,1,59,2,1,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,False,0,0,1,0,0,0,1,0,0,0,0,0,0
782,30,1,1176,1,20,3,3,1,85,3,2,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,False,0,0,0,1,0,0,0,0,1,0,0,0,0
783,41,1,509,1,7,2,2,0,43,4,1,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,False,0,0,0,0,1,0,0,0,0,0,1,0,0
784,38,1,330,1,17,1,3,0,65,2,3,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,False,1,0,0,0,0,0,0,0,0,0,0,0,0
785,40,1,1492,1,20,4,1,1,61,3,3,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0
786,27,0,1277,1,8,5,1,1,87,1,1,3,1,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
787,55,2,1091,1,2,1,4,1,65,3,3,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
788,28,1,857,1,10,3,3,0,59,3,2,3,0,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,False,0,0,0,1,0,0,0,0,0,0,1,0,0
789,44,1,1376,2,1,2,2,1,91,2,3,1,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,True,0,0,1,0,0,1,0,0,0,0,0,0,0
790,33,1,654,1,5,3,4,1,34,2,3,4,2,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
791,35,1,1204,0,4,3,4,1,86,3,3,1,0,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,True,0,0,0,0,1,0,0,0,0,0,0,1,0
792,33,2,827,1,29,4,1,0,54,2,2,3,0,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,True,0,0,1,0,0,0,0,0,0,0,1,0,0
793,28,1,895,1,15,2,1,1,50,3,1,3,2,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
794,34,2,618,1,3,1,1,1,45,3,2,4,0,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0
795,37,1,309,0,10,4,4,0,88,2,2,4,2,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0
796,25,1,1219,1,4,1,4,1,32,3,1,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,True,0,0,0,0,1,0,1,0,0,0,0,0,0
797,26,1,1330,1,21,3,1,1,37,3,1,3,2,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
798,33,1,1017,1,25,3,1,1,55,2,1,2,0,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,True,0,0,1,0,0,0,0,0,0,0,1,0,0
799,42,1,469,1,2,2,4,1,35,3,4,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,False,0,0,1,0,0,0,0,1,0,0,0,0,0
800,28,2,1009,1,1,3,1,1,45,2,1,2,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
801,50,2,959,0,1,4,4,1,81,3,2,3,0,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,True,0,0,0,1,0,0,0,0,0,0,0,1,0
802,33,2,970,0,7,3,4,0,30,3,2,2,1,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
803,34,0,697,1,3,4,3,1,40,2,1,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
804,48,0,1262,1,1,4,1,1,35,4,4,4,0,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0
805,45,0,1050,0,9,4,2,0,65,2,2,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,False,1,0,0,0,0,0,0,0,0,0,0,1,0
806,52,1,994,1,7,4,2,1,87,3,3,2,0,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0
807,38,1,770,0,10,4,3,1,73,2,3,3,2,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,False,0,1,0,0,0,0,0,0,0,0,0,1,0
808,29,1,1107,1,28,4,3,0,93,3,1,4,2,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,False,1,0,0,0,0,0,0,0,0,0,1,0,0
809,28,1,950,1,3,3,4,0,93,3,3,2,2,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,False,0,0,1,0,0,0,0,0,1,0,0,0,0
810,46,1,406,0,3,1,1,1,52,3,4,3,1,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,False,0,1,0,0,0,0,0,1,0,0,0,0,0
811,38,1,130,0,2,2,4,1,32,3,3,2,0,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,1,0
812,43,2,1082,1,27,3,3,0,83,3,3,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,False,1,0,0,0,0,0,0,0,1,0,0,0,0
813,39,2,203,1,2,3,1,1,84,3,4,4,2,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,True,1,0,0,0,0,0,0,0,0,0,0,0,0
814,40,1,1308,1,14,3,3,1,44,2,5,3,0,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,False,0,0,1,0,0,0,0,0,0,1,0,0,0
815,21,1,984,1,1,1,4,0,70,2,1,2,0,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
816,39,0,439,1,9,3,3,1,70,3,2,2,0,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0
817,36,0,217,1,18,4,1,1,78,3,2,4,0,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,False,1,0,0,0,0,0,0,0,1,0,0,0,0
818,31,2,793,0,20,3,3,1,67,4,1,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
819,28,1,1451,1,2,1,1,1,67,2,1,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,False,1,0,0,0,0,0,0,0,0,0,1,0,0
820,35,2,1182,0,11,2,4,1,54,3,2,4,2,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
821,49,1,174,0,8,4,4,1,56,2,4,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,False,0,0,0,0,1,0,0,0,0,0,0,1,0
822,34,2,1003,1,2,2,4,1,95,3,2,3,0,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
823,29,2,490,1,10,3,4,0,61,3,1,2,2,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
824,42,1,188,1,29,3,2,1,56,1,2,4,0,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,False,0,0,1,0,0,0,1,0,0,0,0,0,0
825,29,1,718,1,8,1,2,1,79,2,2,4,1,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
826,38,1,433,2,1,3,3,1,37,4,1,3,1,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0
827,28,2,773,1,6,3,3,1,39,2,1,3,2,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
828,18,0,247,1,8,1,3,1,80,3,1,3,0,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
829,33,1,603,0,9,4,1,0,77,3,2,1,0,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,True,0,1,0,0,0,0,0,0,0,0,0,1,0
830,41,1,167,1,12,4,2,1,46,3,1,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0
831,31,2,874,1,15,3,3,1,72,3,1,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,True,0,0,1,0,0,0,1,0,0,0,0,0,0
832,37,1,367,1,25,2,3,0,52,2,2,4,2,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,False,0,0,1,0,0,0,0,0,0,0,0,0,0
833,27,1,199,1,6,3,4,1,55,2,1,3,1,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
834,34,1,1400,0,9,1,2,0,70,3,2,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0
835,35,1,528,2,8,4,3,1,100,3,1,3,0,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,False,0,0,0,0,1,1,0,0,0,0,0,0,0
836,29,1,408,0,23,1,4,0,45,2,3,1,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,True,1,0,0,0,0,0,0,0,0,0,0,1,0
837,40,2,593,1,9,4,2,0,88,3,3,3,0,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,False,0,0,1,0,0,0,0,0,0,1,0,0,0
838,42,2,481,0,12,3,3,1,44,3,4,1,0,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,True,1,0,0,0,0,0,0,0,0,0,0,1,0
839,42,1,647,0,4,4,2,1,45,3,2,1,0,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,False,0,1,0,0,0,0,0,0,0,0,0,1,0
840,35,1,982,1,1,4,4,1,58,2,1,3,1,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
841,24,1,477,1,24,3,4,1,49,3,1,2,0,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
842,28,1,1485,1,12,1,3,0,79,3,1,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
843,26,1,1384,1,3,4,1,1,82,4,1,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
844,30,1,852,0,10,3,3,1,72,2,2,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,False,0,1,0,0,0,0,0,0,0,0,0,1,0
845,40,2,902,1,26,2,3,0,92,2,2,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
846,35,1,819,1,2,3,3,1,44,2,3,2,2,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,False,1,0,0,0,0,0,0,0,1,0,0,0,0
847,34,2,669,1,1,3,4,1,97,2,2,1,0,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,False,0,0,1,0,0,0,0,0,0,0,0,0,0
848,35,2,636,1,4,4,4,1,47,2,1,4,1,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,False,0,0,0,1,0,0,1,0,0,0,0,0,0
849,43,1,1372,0,9,3,1,0,85,1,2,3,0,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,True,0,1,0,0,0,0,0,0,0,0,0,1,0
850,32,0,862,0,2,1,3,0,76,3,1,1,2,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0,1
851,56,1,718,1,4,4,4,0,92,3,5,1,2,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,False,0,0,0,0,1,0,0,1,0,0,0,0,0
852,29,1,1401,1,6,1,2,0,54,3,1,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,False,0,0,1,0,0,0,1,0,0,0,0,0,0
853,19,1,645,1,9,2,3,1,54,3,1,1,0,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
854,45,1,1457,1,7,3,1,0,83,3,1,3,1,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
855,37,1,977,1,1,3,4,0,56,2,2,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,False,1,0,0,0,0,0,0,0,1,0,0,0,0
856,20,1,805,1,3,3,1,1,87,2,1,3,0,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
857,44,1,1097,1,10,4,3,1,96,3,1,3,0,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,True,1,0,0,0,0,0,0,0,0,0,1,0,0
858,53,1,1223,1,7,2,4,0,50,3,5,3,2,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,False,0,0,1,0,0,0,0,1,0,0,0,0,0
859,29,1,942,1,15,1,2,0,69,1,1,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
860,22,2,1256,1,3,4,3,1,48,2,1,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,1,0,0
861,46,1,1402,0,2,3,3,0,69,3,4,1,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,False,0,1,0,0,0,0,0,1,0,0,0,0,0
862,44,0,111,1,17,3,4,1,74,1,1,3,0,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
863,33,1,147,2,2,3,2,1,99,3,1,3,1,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,False,0,0,0,0,0,1,0,0,0,0,0,0,0
864,41,0,906,1,5,2,1,1,95,2,1,1,2,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,1,0,0
865,30,1,1329,0,29,4,3,1,61,3,2,1,2,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0
866,40,2,1184,0,2,4,2,1,62,3,2,2,1,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0
867,50,2,1421,1,2,3,4,0,30,3,4,1,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0
868,28,1,1179,1,19,4,4,1,78,2,1,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,False,0,0,1,0,0,0,1,0,0,0,0,0,0
869,46,1,1450,1,15,2,4,1,52,3,5,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,False,1,0,0,0,0,0,0,0,0,1,0,0,0
870,35,1,1361,0,17,4,3,1,94,3,2,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
871,24,1,984,1,17,2,4,0,97,3,1,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
872,33,2,1146,0,25,3,2,0,82,3,2,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,False,0,0,1,0,0,0,0,0,0,0,0,1,0
873,36,1,917,1,6,4,3,1,60,1,1,3,2,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,False,1,0,0,0,0,0,1,0,0,0,0,0,0
874,30,1,853,1,7,4,3,1,49,3,2,3,2,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,False,1,0,0,0,0,0,1,0,0,0,0,0,0
875,44,1,200,1,29,4,4,1,32,3,2,4,0,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,False,0,0,0,1,0,0,0,0,0,0,1,0,0
876,20,1,654,0,21,3,3,1,43,4,1,4,0,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,False,0,1,0,0,0,0,0,0,0,0,0,0,1
877,46,1,150,1,2,4,4,1,60,3,2,4,2,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,False,0,0,0,0,1,0,0,0,1,0,0,0,0
878,42,0,179,2,2,5,4,1,79,4,2,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,False,0,0,1,0,0,1,0,0,0,0,0,0,0
879,60,1,696,0,7,4,2,1,52,4,2,4,2,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,False,0,1,0,0,0,0,0,0,0,0,0,1,0
880,32,2,116,1,13,3,3,0,77,2,1,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,False,0,0,0,1,0,0,1,0,0,0,0,0,0
881,32,2,1316,1,2,2,4,0,38,3,2,3,0,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,False,1,0,0,0,0,0,0,0,0,0,1,0,0
882,36,1,363,1,1,3,3,0,77,1,3,1,2,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,False,0,0,0,0,1,0,0,0,1,0,0,0,0
883,33,1,117,1,9,3,1,1,60,3,1,4,1,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,False,0,0,1,0,0,0,0,0,0,0,1,0,0
884,40,1,107,0,10,3,2,0,84,2,2,2,2,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,False,0,0,0,0,1,0,0,0,0,0,0,1,0
885,25,1,1356,0,10,4,3,1,57,3,2,4,0,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,False,1,0,0,0,0,0,0,0,0,0,0,1,0
886,30,1,1465,1,1,3,4,1,63,3,1,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,False,0,0,1,0,0,0,0,0,0,0,1,0,0
887,42,2,458,1,26,5,1,0,60,3,3,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0
888,35,0,1212,0,8,2,3,0,78,2,3,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,False,0,1,0,0,0,0,0,0,0,0,0,1,0
889,27,1,1103,1,14,3,1,1,42,3,1,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,False,1,0,0,0,0,0,0,0,0,0,1,0,0
890,54,2,966,1,1,4,4,0,53,3,3,3,2,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,False,1,0,0,0,0,0,0,0,1,0,0,0,0
891,44,1,1117,1,2,1,1,0,72,4,1,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,False,1,0,0,0,0,0,0,0,0,0,1,0,0
892,19,0,504,1,10,3,1,0,96,2,1,2,0,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0
893,29,1,1010,1,1,3,1,0,97,3,1,4,2,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
894,54,1,685,1,3,3,4,1,85,3,4,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,False,1,0,0,0,0,0,0,0,0,1,0,0,0
895,31,1,1332,1,11,2,3,1,80,3,2,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,False,0,0,1,0,0,0,0,0,0,0,0,0,0
896,31,1,1062,1,24,3,3,0,96,2,2,1,0,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,False,0,0,1,0,0,0,0,0,0,0,0,0,0
897,59,1,326,0,3,3,3,0,48,2,2,4,0,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,False,1,0,0,0,0,0,0,0,0,0,0,1,0
898,43,1,920,1,3,3,3,1,96,1,5,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,False,1,0,0,0,0,0,0,0,0,1,0,0,0
899,49,1,1098,1,4,2,1,1,85,2,5,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0,0
900,36,2,469,1,3,3,3,1,46,3,1,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,False,0,0,0,0,1,0,0,0,0,0,1,0,0
901,48,1,969,1,2,2,4,1,76,4,1,2,0,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0
902,27,1,1167,1,4,2,1,1,76,3,1,3,2,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
903,29,1,1329,1,7,3,3,1,82,3,2,4,2,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0
904,48,1,715,1,1,3,4,1,76,2,5,4,0,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,False,1,0,0,0,0,0,0,0,0,1,0,0,0
905,29,1,694,1,1,3,4,0,87,2,4,4,2,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,False,1,0,0,0,0,0,0,0,0,1,0,0,0
906,34,1,1320,1,20,3,3,0,89,4,1,3,1,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,False,0,0,0,0,1,0,0,0,0,0,1,0,0
907,44,1,1099,0,5,3,2,1,88,3,5,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,False,0,1,0,0,0,0,0,1,0,0,0,0,0
908,33,1,536,0,10,5,4,1,82,4,3,3,2,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,False,0,1,0,0,0,0,0,0,0,0,0,1,0
909,19,1,265,1,25,3,2,0,57,4,1,4,0,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
910,23,1,373,1,1,2,4,1,47,3,1,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
911,25,2,599,0,24,1,3,1,73,1,1,4,0,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0,1
912,26,1,583,1,4,2,3,1,53,3,1,4,0,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
913,45,1,1449,0,2,3,1,0,94,1,5,2,0,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,True,0,1,0,0,0,0,0,1,0,0,0,0,0
914,55,0,177,1,8,1,4,1,37,2,4,2,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0
915,21,2,251,1,10,2,1,0,45,2,1,3,0,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0
